reg_id,*label_en,lexicalAlias_en,description[0]_en,note[0]_en,comment[0]_en,altLabel[0]_en,ToolkitLabel_en,ToolkitDefinition_en,changeNote[0]_en,*uri,*type,*name,domain,range,hasUnconstrained,subClassOf[0],subPropertyOf[0],inverseOf,sameAs[0],propertyDisjointWith[0],propertyDisjointWith[1],propertyDisjointWith[2],propertyDisjointWith[3],propertyDisjointWith[4],propertyDisjointWith[5],propertyDisjointWith[6],propertyDisjointWith[7],propertyDisjointWith[8],propertyDisjointWith[9],propertyDisjointWith[10],propertyDisjointWith[11],propertyDisjointWith[12],propertyDisjointWith[13],propertyDisjointWith[14],propertyDisjointWith[15],propertyDisjointWith[16],propertyDisjointWith[17],propertyDisjointWith[18],propertyDisjointWith[19],propertyDisjointWith[20],propertyDisjointWith[21],propertyDisjointWith[22],propertyDisjointWith[23],propertyDisjointWith[24],propertyDisjointWith[25],propertyDisjointWith[26],propertyDisjointWith[27],propertyDisjointWith[28],propertyDisjointWith[29],propertyDisjointWith[30],propertyDisjointWith[31],propertyDisjointWith[32],propertyDisjointWith[33],propertyDisjointWith[34],propertyDisjointWith[35],propertyDisjointWith[36],propertyDisjointWith[37],propertyDisjointWith[38],propertyDisjointWith[39],propertyDisjointWith[40],propertyDisjointWith[41],propertyDisjointWith[42],disjointWith[0],equivalentClass,datatypeProperty,equivalentProperty,objectProperty,broadMatch[0],closeMatch[0],narrowMatch[0],*status,instructionNumber,"has element type","has path","has task","See Also[0]"
1666,"is a reproduction (manifestation) of (item)",,"Relates a manifestation to an item from which it has been derived in some way. There can be varying levels of fidelity of the reproduction manifestation to the prior item.","The reproduction relationship will be stated at this level when it is useful to indicate the specific item used, as opposed to stating the relationship at the more general level of manifestation-to-manifestation.",,,,,,frbrer:P2094,property,isAReproductionManifestationOfItem,frbrer:C1003,frbrer:C1004,,,,frbrer:P2093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1667,"has a successor (work) (from expression)",,"Relates an expression of a prior work to another work, the content of which represents a linear progression from that of the prior work. The content may be closely or loosely connected, so the successor work may be referential or autonomous with respect to the prior work.",,,,,,,frbrer:P2095,property,hasASuccessorWorkFromExpression,frbrer:C1002,frbrer:C1001,,,,frbrer:P2096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1668,"is a successor (work) to (expression)",,"Relates a work to an expression of a prior work, the content of which represents the basis of a linear progression to that of the successor work. The content may be closely or loosely connected, so the successor work may be referential or autonomous with respect to the prior work.",,,,,,,frbrer:P2096,property,isASuccessorWorkToExpression,frbrer:C1001,frbrer:C1002,,,,frbrer:P2095,,frbrer:P3001,frbrer:P3002,frbrer:P3003,frbrer:P3004,frbrer:P3005,frbrer:P3006,frbrer:P3007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1669,"has a supplement (work) (from expression)",,"Relates an expression of a prior work to another work that is intended to be used in conjunction with the prior work. The content may be closely or loosely associated, so the supplementary work may be referential or autonomous with respect to the prior work.",,,,,,,frbrer:P2097,property,hasASupplementWorkFromExpression,frbrer:C1002,frbrer:C1001,,,,frbrer:P2098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1670,"supplements (expression) (from work)",,"Relates a work to an expression of a prior work with which it is intended to be used in conjunction. The content may be closely or loosely associated, so the supplementary work may be referential or autonomous with respect to the prior work.",,,,,,,frbrer:P2098,property,supplementsExpressionFromWork,frbrer:C1001,frbrer:C1002,,,,frbrer:P2097,,frbrer:P3001,frbrer:P3002,frbrer:P3003,frbrer:P3004,frbrer:P3005,frbrer:P3006,frbrer:P3007,frbrer:P2035,frbrer:P2036,frbrer:P2043,frbrer:P2044,frbrer:P2045,frbrer:P2046,frbrer:P2047,frbrer:P2050,frbrer:P2052,frbrer:P2053,frbrer:P2054,frbrer:P2057,frbrer:P2058,frbrer:P2049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1671,"complements (work) (from expression)",,"Relates a work to an expression of a prior work that it is intended to be combined with or inserted into, but was not part of the original conception of the prior work. The content may be closely or loosely connected, so the complementary work may be referential or autonomous with respect to the prior work.",,,,,,,frbrer:P2100,property,complementsWorkFromExpression,frbrer:C1001,frbrer:C1002,,,,frbrer:P2099,,frbrer:P3001,frbrer:P3002,frbrer:P3003,frbrer:P3004,frbrer:P3005,frbrer:P3006,frbrer:P3007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1672,"has a complement (work) (from expression)",,"Relates an expression of a prior work to another work that is intended to be combined with or inserted into the prior work, but was not part of the original conception of the prior work. The content may be closely or loosely connected, so the complementary work may be referential or autonomous with respect to the prior work.",,,,,,,frbrer:P2099,property,hasAComplementWorkFromExpression,frbrer:C1002,frbrer:C1001,,,,frbrer:P2100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1673,"has a summary (work) (from expression)",,"Relates an expression of a prior work to another work that represents a brief recapitulation of the content of the prior work. The modification of the content of the prior work must be sufficient in degree to warrant the summary work being considered as a new work autonomous with respect to the prior work.",,,,,,,frbrer:P2101,property,hasASummaryWorkFromExpression,frbrer:C1002,frbrer:C1001,,,,frbrer:P2102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1674,"is a summary (work) of (expression)",,"Relates a work to an expression of a prior work of which it represents a brief recapitulation. The modification of the content of the prior work must be sufficient in degree to warrant the summary work being considered as a new work autonomous with respect to the prior work.",,,,,,,frbrer:P2102,property,isASummaryWorkOfExpression,frbrer:C1001,frbrer:C1002,,,,frbrer:P2101,,frbrer:P3001,frbrer:P3002,frbrer:P3003,frbrer:P3004,frbrer:P3005,frbrer:P3006,frbrer:P3007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1675,"has an adaptation (work) (from expression)",,"Relates an expression of a prior work to another work that represents a modification of the content of the prior work for a purpose, use, or medium other than that for which it was originally intended. The modification of the content of the prior work must be sufficient in degree to warrant the adaption work being considered as a new work autonomous with respect to the prior work.",,,,,,,frbrer:P2103,property,hasAnAdaptationWorkFromExpression,frbrer:C1002,frbrer:C1001,,,,frbrer:P2104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1676,"is an adaptation (work) of (expression)",,"Relates a work to an expression of a prior work of which it represents a modification of the content for a purpose, use, or medium other than that for which it was originally intended. The modification of the content of the prior work must be sufficient in degree to warrant the adaptation work being considered as a new work autonomous with respect to the prior work.",,,,,,,frbrer:P2104,property,isAnAdaptationWorkOfExpression,frbrer:C1001,frbrer:C1002,,,,frbrer:P2103,,frbrer:P3001,frbrer:P3002,frbrer:P3003,frbrer:P3004,frbrer:P3005,frbrer:P3006,frbrer:P3007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1677,"has a transformation (work) (from expression)",,"Relates an expression of a prior work to another work that represents a transformation of the content of the prior work in a different genre. The modification of the content of the prior work must be sufficient in degree to warrant the transformation work being considered as a new work autonomous with respect to the prior work.",,"Source documentation has ""literary genre"", but other genres allowed.",,,,,frbrer:P2105,property,hasATransformationWorkFromExpression,frbrer:C1002,frbrer:C1001,,,,frbrer:P2106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1678,"is a transformation (work) of (expression)",,"Relates a work to an expression of a prior work of which it represents a transformation of the content in a different genre. The modification of the content of the prior work must be sufficient in degree to warrant the adaptation work being considered as a new work autonomous with respect to the prior work.",,"Source documentation has ""literary genre"", but other genres allowed.",,,,,frbrer:P2106,property,isATransformationWorkOfExpression,frbrer:C1001,frbrer:C1002,,,,frbrer:P2105,,frbrer:P3001,frbrer:P3002,frbrer:P3003,frbrer:P3004,frbrer:P3005,frbrer:P3006,frbrer:P3007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1679,"has an imitation (work) (from expression)",,"Relates an expression of a prior work to another work that copies the style of the content of the prior work. The modification of the content of the prior work must be sufficient in degree to warrant the imitation work being considered as a new work autonomous with respect to the prior work.",,,,,,,frbrer:P2107,property,hasAnImitationWorkFromExpression,frbrer:C1002,frbrer:C1001,,,,frbrer:P2108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1680,"is an imitation (work) of (expression)",,"Relates a work to an expression of a prior work of which it copies the style of the content. The modification of the content of the prior work must be sufficient in degree to warrant the imitation work being considered as a new work autonomous with respect to the prior work.",,,,,,,frbrer:P2108,property,isAnImitationWorkOfExpression,frbrer:C1001,frbrer:C1002,,,,frbrer:P2107,,frbrer:P3001,frbrer:P3002,frbrer:P3003,frbrer:P3004,frbrer:P3005,frbrer:P3006,frbrer:P3007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1681,"has a supplement (expression) (from expression)",,"Relates an expression of a prior work to an expression of another work that is intended to be used in conjunction with the prior work. The content may be closely or loosely associated, so the supplementary work may be referential or autonomous with respect to the prior work.",,,,,,,frbrer:P2109,property,hasASupplementExpressionFromExpression,frbrer:C1002,frbrer:C1002,,,,frbrer:P2110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1682,"supplements (expression) (from expression)",,"Relates an expression of a work to an expression of a prior work with which it is intended to be used in conjunction. The content may be closely or loosely associated, so the supplementary work may be referential or autonomous with respect to the prior work.",,,,,,,frbrer:P2110,property,supplementsExpressionFromExpression,frbrer:C1002,frbrer:C1002,,,,frbrer:P2109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1683,"has title of the work",,"Relates a work to the word, phrase, or group of characters naming the work.","There may be one or more titles associated with a work. If the work has appeared under varying titles (differing in form, language, etc.), a bibliographic agency normally selects one of those titles as the basis of a ""uniform title"" for purposes of consistency in naming and referencing the work. Other titles under which the work has appeared may be treated as variant titles for the work, or in some cases as a parallel uniform title. The title of a work that forms part of a larger work may consist solely of a number or other generic designation that is dependent on the title of the larger work.",,,,,,frbrer:P3001,property,hasTitleOfTheWork,frbrer:C1001,,,,,,,frbrer:P3002,frbrer:P3003,frbrer:P3005,frbrer:P3006,frbrer:P3007,frbrer:P3004,frbrer:P2001,frbrer:P2007,frbrer:P2009,frbrer:P2023,frbrer:P2025,frbrer:P2027,frbrer:P2029,frbrer:P2031,frbrer:P2033,frbrer:P2035,frbrer:P2036,frbrer:P2037,frbrer:P2039,frbrer:P2041,frbrer:P2043,frbrer:P2044,frbrer:P2045,frbrer:P2046,frbrer:P2047,frbrer:P2048,frbrer:P2049,frbrer:P2050,frbrer:P2051,frbrer:P2052,frbrer:P2053,frbrer:P2054,frbrer:P2055,frbrer:P2056,frbrer:P2057,frbrer:P2058,frbrer:P2096,frbrer:P2098,frbrer:P2100,frbrer:P2102,frbrer:P2104,frbrer:P2106,frbrer:P2108,,,,,,,,,Published,,,,,
1684,"has form of work",,"Relates a work to the class to which the work belongs.","E.g., novel, play, poem, essay, biography, symphony, concerto, sonata, map, drawing, painting, photograph, etc.",,,,,,frbrer:P3002,property,hasFormOfWork,frbrer:C1001,,,,,,,frbrer:P3001,frbrer:P3003,frbrer:P3004,frbrer:P3005,frbrer:P3006,frbrer:P3007,frbrer:P2001,frbrer:P2007,frbrer:P2009,frbrer:P2023,frbrer:P2025,frbrer:P2027,frbrer:P2029,frbrer:P2031,frbrer:P2033,frbrer:P2035,frbrer:P2036,frbrer:P2037,frbrer:P2039,frbrer:P2041,frbrer:P2043,frbrer:P2044,frbrer:P2045,frbrer:P2046,frbrer:P2047,frbrer:P2048,frbrer:P2049,frbrer:P2050,frbrer:P2051,frbrer:P2052,frbrer:P2053,frbrer:P2054,frbrer:P2055,frbrer:P2056,frbrer:P2057,frbrer:P2058,frbrer:P2096,frbrer:P2098,frbrer:P2100,frbrer:P2102,frbrer:P2104,frbrer:P2106,frbrer:P2108,,,,,,,,,Published,,,,,
1685,"has date of the work",,"Relates a work to the date the work was originally created.","The date (normally the year) may be a single date or a range of dates. In the absence of an ascertainable date of creation, the date of the work may be associated with the date of its first publication or release.",,,,,,frbrer:P3003,property,hasDateOfTheWork,frbrer:C1001,,,,,,,frbrer:P3001,frbrer:P3002,frbrer:P3004,frbrer:P3005,frbrer:P3006,frbrer:P3007,frbrer:P2001,frbrer:P2007,frbrer:P2009,frbrer:P2023,frbrer:P2025,frbrer:P2027,frbrer:P2029,frbrer:P2031,frbrer:P2033,frbrer:P2035,frbrer:P2036,frbrer:P2037,frbrer:P2039,frbrer:P2041,frbrer:P2043,frbrer:P2044,frbrer:P2045,frbrer:P2046,frbrer:P2047,frbrer:P2048,frbrer:P2049,frbrer:P2050,frbrer:P2051,frbrer:P2052,frbrer:P2053,frbrer:P2054,frbrer:P2055,frbrer:P2056,frbrer:P2057,frbrer:P2058,frbrer:P2096,frbrer:P2098,frbrer:P2100,frbrer:P2102,frbrer:P2104,frbrer:P2106,frbrer:P2108,,,,,,,,,Published,,,,,
1686,"has other distinguishing characteristic of work",,"Relates a work to any characteristic that serves to differentiate the work from another work with the same title.",,"Source documentation has label ""Other Distinguishing Characteristic"", used also for an Expression attribute.",,,,,frbrer:P3004,property,hasOtherDistinguishingCharacteristicOfWork,frbrer:C1001,,,,,,,frbrer:P3001,frbrer:P3002,frbrer:P3003,frbrer:P3005,frbrer:P3006,frbrer:P3007,frbrer:P2001,frbrer:P2007,frbrer:P2009,frbrer:P2023,frbrer:P2025,frbrer:P2027,frbrer:P2029,frbrer:P2031,frbrer:P2033,frbrer:P2036,frbrer:P2035,frbrer:P2037,frbrer:P2039,frbrer:P2041,frbrer:P2043,frbrer:P2044,frbrer:P2045,frbrer:P2046,frbrer:P2047,frbrer:P2048,frbrer:P2049,frbrer:P2050,frbrer:P2051,frbrer:P2052,frbrer:P2053,frbrer:P2054,frbrer:P2055,frbrer:P2056,frbrer:P2057,frbrer:P2058,frbrer:P2096,frbrer:P2098,frbrer:P2100,frbrer:P2102,frbrer:P2104,frbrer:P2106,frbrer:P2108,,,,,,,,,Published,,,,,
1687,"has intended termination",,"Relates a work to a reflection of whether the work has been conceived as having a finite end or whether it is intended to continue indefinitely.",,,,,,,frbrer:P3005,property,hasIntendedTermination,frbrer:C1001,,,,,,,frbrer:P3001,frbrer:P3002,frbrer:P3003,frbrer:P3004,frbrer:P3006,frbrer:P3007,frbrer:P2001,frbrer:P2007,frbrer:P2009,frbrer:P2023,frbrer:P2025,frbrer:P2027,frbrer:P2029,frbrer:P2031,frbrer:P2033,frbrer:P2035,frbrer:P2036,frbrer:P2037,frbrer:P2039,frbrer:P2041,frbrer:P2043,frbrer:P2044,frbrer:P2045,frbrer:P2046,frbrer:P2047,frbrer:P2048,frbrer:P2049,frbrer:P2050,frbrer:P2051,frbrer:P2052,frbrer:P2053,frbrer:P2054,frbrer:P2055,frbrer:P2056,frbrer:P2057,frbrer:P2058,frbrer:P2096,frbrer:P2098,frbrer:P2100,frbrer:P2102,frbrer:P2104,frbrer:P2106,frbrer:P2108,,,,,,,,,Published,,,,,
1688,"has intended audience",,"Relates a work to the class of user for which the work is intended, as defined by age group, educational level, or other categorization.",,,,,,,frbrer:P3006,property,hasIntendedAudience,frbrer:C1001,,,,,,,frbrer:P3001,frbrer:P3002,frbrer:P3003,frbrer:P3004,frbrer:P3005,frbrer:P3007,frbrer:P2001,frbrer:P2007,frbrer:P2009,frbrer:P2023,frbrer:P2025,frbrer:P2027,frbrer:P2029,frbrer:P2031,frbrer:P2033,frbrer:P2035,frbrer:P2036,frbrer:P2037,frbrer:P2039,frbrer:P2041,frbrer:P2043,frbrer:P2044,frbrer:P2045,frbrer:P2046,frbrer:P2047,frbrer:P2048,frbrer:P2049,frbrer:P2050,frbrer:P2051,frbrer:P2052,frbrer:P2053,frbrer:P2054,frbrer:P2055,frbrer:P2056,frbrer:P2057,frbrer:P2096,frbrer:P2058,frbrer:P2098,frbrer:P2100,frbrer:P2102,frbrer:P2104,frbrer:P2106,frbrer:P2108,,,,,,,,,Published,,,,,
1689,"has context for the work",,"Relates a work to the historical, social, intellectual, artistic, or other context within which the work was originally conceived.",,,,,,,frbrer:P3007,property,hasContextForTheWork,frbrer:C1001,,,,,,,frbrer:P3001,frbrer:P3002,frbrer:P3003,frbrer:P3004,frbrer:P3005,frbrer:P3006,frbrer:P2001,frbrer:P2007,frbrer:P2009,frbrer:P2023,frbrer:P2025,frbrer:P2027,frbrer:P2029,frbrer:P2031,frbrer:P2033,frbrer:P2035,frbrer:P2036,frbrer:P2037,frbrer:P2039,frbrer:P2041,frbrer:P2043,frbrer:P2044,frbrer:P2045,frbrer:P2046,frbrer:P2047,frbrer:P2048,frbrer:P2049,frbrer:P2050,frbrer:P2051,frbrer:P2052,frbrer:P2053,frbrer:P2054,frbrer:P2055,frbrer:P2056,frbrer:P2057,frbrer:P2058,frbrer:P2096,frbrer:P2098,frbrer:P2100,frbrer:P2102,frbrer:P2104,frbrer:P2106,frbrer:P2108,,,,,,,,,Published,,,,,
1690,"has title of the expression",,"Relates an expression to a word, phrase, or group of characters naming the expression.","There may be one or more titles associated with an expression. The title of an expression that forms part of a larger expression may consist solely of a number or other generic designation that is dependent on the title of the larger expression.",,,,,,frbrer:P3008,property,hasTitleOfTheExpression,frbrer:C1002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1691,"has form of expression",,"Relates an expression to the means by which the work is realized.","E.g., through alpha-numeric notation, musical notation, spoken word, musical sound, cartographic image, photographic image, sculpture, dance, mime, etc.",,,,,,frbrer:P3009,property,hasFormOfExpression,frbrer:C1002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1692,"has date of expression",,"Relates an expression to the date the expression was created.","E.g., the date the particular text of a work was written or revised, the date a song was performed, etc. The date may be a single date or a range of dates. In the absence of an ascertainable date of expression, the date of the expression may be associated with the date of its publication or release.",,,,,,frbrer:P3010,property,hasDateOfExpression,frbrer:C1002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1693,"has language of expression",,"Relates an expression to the language in which the work is expressed.","The language of the expression may comprise a number of languages, each pertaining to an individual component of the expression.",,,,,,frbrer:P3011,property,hasLanguageOfExpression,frbrer:C1002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1694,"has other distinguishing characteristic of expression",,"Relates an expression to any characteristic of the expression that serves to differentiate the expression from another expression of the same work.","E.g., the names used to differentiate the various versions of the English text of the Bible, or an ""edition"" or version designation relating to the intellectual content of the expression such as ""2nd revision"".","Source document has label ""Other Distinguishing Characteristic"" used also for a Work attribute.",,,,,frbrer:P3012,property,hasOtherDistinguishingCharacteristicOfExpression,frbrer:C1002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1695,"has extensibility of expression",,"Relates an expression to a reflection of the expectation that the expression will have additional intellectual or artistic content added to it.","E.g., an expression that is completed one part at a time, segment by segment, issue by issue, etc.",,,,,,frbrer:P3013,property,hasExtensibilityOfExpression,frbrer:C1002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1696,"has revisability of expression",,"Relates an expression to a reflection of the expectation that the intellectual or artistic content of the expression will be revised.","E.g., a draft or interim report, a directory that is expected to be updated periodically.",,,,,,frbrer:P3014,property,hasRevisabilityOfExpression,frbrer:C1002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1697,"has extent of the expression",,"Relates an expression to a quantification of the intellectual content of the expression.","E.g., number of words in a text, statements in a computer program, images in a comic strip, etc. For works expressed as sound and, or, motion the extent may be a measure of duration; e.g., playing time.",,,,,,frbrer:P3015,property,hasExtentOfTheExpression,frbrer:C1002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1698,"has summarization of content",,"Relates an expression to an abstract, summary, synopsis, etc., or a list of chapter headings, songs, parts, etc. included in the expression.",,,,,,,frbrer:P3016,property,hasSummarizationOfContent,frbrer:C1002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1699,"has context for the expression",,"Relates an expression to the historical, social, intellectual, artistic, or other context within which the expression was realized.",,,,,,,frbrer:P3017,property,hasContextForTheExpression,frbrer:C1002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1700,"has critical response to the expression",,"Relates an expression to the reception given to the expression by reviewers, critics, etc., as encapsulated in an annotation.",,,,,,,frbrer:P3018,property,hasCriticalResponseToTheExpression,frbrer:C1002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1701,"has use restrictions on the expression",,"Relates an expression to restrictions on access to and use of an expression.","Use restrictions may be based in copyright, or they may extend beyond the protections guaranteed in law to the owner of the copyright.",,,,,,frbrer:P3019,property,hasUseRestrictionsOnTheExpression,frbrer:C1002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1702,"has title of the manifestation",,"Relates a manifestation to the word, phrase, or group of characters naming the manifestation.","There may be one or more titles associated with a manifestation. Titles associated with a manifestation include all those that appear in the manifestation itself (e.g., the title on the title page, title frame, etc., a cover title, added title-page title, caption title, running title, spine title, etc., the title in a colophon, explicit, etc., the title on a container, on a microfiche header, etc.), as well as those that have been assigned to the manifestation for purposes of bibliographic control (e.g., key title, expanded title, translated title, supplied title, etc.).",,,,,,frbrer:P3020,property,hasTitleOfTheManifestation,frbrer:C1003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1703,"has statement of responsibility",,"Relates a manifestation to a statement appearing in the manifestation (normally in conjunction with the title) that names one or more individuals or groups responsible for the creation or realization of the intellectual or artistic content embodied in the manifestation.","An individual or group named may be directly responsible for the work embodied in the manifestation (e.g., the author, composer, etc.), or indirectly responsible (e.g., the author of a novel on which a film script is based). Other individuals or groups named in the statement may include those responsible for the expression of the work contained in the manifestation (e.g., translators, performers, etc.), or those responsible for the compilation of works contained in the manifestation (e.g., the editor, compiler, etc.). A statement of responsibility may name an organization responsible for sponsoring or issuing the work contained in the manifestation. The statement may also indicate the role or function performed by each of the individuals, groups, or organizations responsible. The names appearing in the statement of responsibility in the manifestation may or may not be those of the persons and corporate bodies actually responsible for the creation or realization of the intellectual or artistic content embodied in the manifestation. Similarly, the stated functions may or may not reflect the actual relationship that exists between the individuals and groups named and the intellectual or artistic content.",,,,,,frbrer:P3021,property,hasStatementOfResponsibility,frbrer:C1003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1704,"has series statement",,"Relates a manifestation to the word, phrase, or group of characters appearing in the manifestation naming the series to which the manifestation belongs.","A series statement may also include a number designating the sequential position of the manifestation within the series. There may be one or more series and, or, subseries named in the manifestation.",,,,,,frbrer:P3022,property,hasSeriesStatement,frbrer:C1003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1705,"has form of carrier",,"Relates a manifestation to the specific class of material to which the physical carrier of the manifestation belongs.","E.g., sound cassette, videodisc, microfilm cartridge, transparency, etc. The carrier for a manifestation comprising multiple physical components may include more than one form (e.g., a filmstrip with an accompanying booklet, a separate sound disc carrying the sound track for a film, etc.).",,,,,,frbrer:P3023,property,hasFormOfCarrier,frbrer:C1003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1706,"has extent of the carrier",,"Relates a manifestation to a quantification of the number of physical units making up the carrier.","E.g., number of sheets, discs, reels, etc.",,,,,,frbrer:P3024,property,hasExtentOfTheCarrier,frbrer:C1003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1707,"has physical medium",,"Relates a manifestation to the type of material from which the carrier is produced.","E.g., paper, wood, plastic, metal, etc. The physical medium may include in addition to the base material any material that is applied to the base (e.g., oil paint applied to canvas, a chemical emulsion applied to a film base, etc.). Each component of a manifestation comprising multiple physical components may be produced from a different type of material.",,,,,,frbrer:P3025,property,hasPhysicalMedium,frbrer:C1003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1708,"has capture mode",,"Relates a manifestation to the means used to record notation, sound, or images in the production of a manifestation.","E.g., analogue, acoustic, electric, digital, optical etc.",,,,,,frbrer:P3026,property,hasCaptureMode,frbrer:C1003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1709,"has dimensions of the carrier",,"Relates a manifestation to the measurements of the physical components and, or, the container of the manifestation.","The dimensions may comprise measurements of height (e.g., 18 cm bound volume), width (e.g., 8mm film), height x width (e.g., 5 x 5 cm slide), height x width x depth (e.g., 9 x 30 x 20 cm model), or diameter (e.g., 30 cm disc).",,,,,,frbrer:P3027,property,hasDimensionsOfTheCarrier,frbrer:C1003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1710,"has manifestation identifier",,"Relates a manifestation to a number or code uniquely associated with the manifestation that serves to differentiate that manifestation from any other manifestation.","A manifestation may have one or more identifiers associated with it. The identifier may be assigned as part of an international numbering or coding system (e.g., ISBN, etc.), as part of a national system (e.g., legal deposit number), or it may be assigned independently by the publisher or distributor of the manifestation (e.g., government publication number, music publisher's number, clearinghouse inventory number, etc.). A manifestation identifier may also be assigned by a bibliographer, musicologist, etc. The manifestation identifier may comprise both a numeric component and a textual or coded component identifying the system under which it was assigned and, or, the agency or individual that assigned the number, so as to render the identifier unique to the manifestation.",,,,,,frbrer:P3028,property,hasManifestationIdentifier,frbrer:C1003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
1711,"has terms of availability",,"Relates a manifestation to the terms indicated in the manifestation under which the supplier (i.e., the source for acquisition or access authorization) will normally make the manifestation available, or the price for which the manifestation sells.","E.g., free to members of a particular association.",,,,,,frbrer:P3029,property,hasTermsOfAvailability,frbrer:C1003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Published,,,,,
